id,place,duration,title,date,height,filesize
VXbLcGRG1wA,Pyrnes  mont perdu,111,"Saint-Jean-de-Luz (PyrÃ©nÃ©es-Atlantiques), vue du ciel avec drone DJI Air 2S",20210902,2160,224571902
RmQpQ00MXf8,Pythagoreion and heraion of samos,179,Samos by drone,20210817,2160,389585773
GsZVZDBUk2k,Qinghai hoh xil,482,"ConheÃ§a o Tupan 300, o primeiro drone VTOL do Brasil",20211017,2160,748351640
c0hokuoIqX4,Quebrada de humahuaca,140,"Valles Calchaquies, Quebrada de Cafayate, Salta | FPV drone",20190312,2160,426496115
3lBQG1U3oAE,Quseir amra,130,"Stunning 4k drone views of the Val d'HÃ©rens valley in Winter (Valais, Switzerland)",20160210,2160,286519202
IG10w54LopM,Rainforests of the atsinanana,30,Mapping rainforest trees with a drone,20170817,2160,60441374
ZdX4AnKPmL4,Rapa nui national park,600,"St  Petersburg, Moscow on drone 4K",20210910,2160,1015876283
0R_j29OEfsc,Red fort complex,227,Borovets ski resort 2020 with FPV drone 4k,20200120,2160,781355676
AnknPFFmiqk,Red fort complex,126,"""Worlds Largest Crane"" Aerial drone at Shell Complex ""Cracker"" Plant ~ Potter Twp., Pennsylvania 4K",20191103,2160,242262004
W7r7L8l6Ax4,Rice terraces of the philippine cordilleras,117,"BANAUE RICE TERRACES, drone footage ğŸ‡µğŸ‡­",20191121,4320,461797255
A0EK-D7whIM,Rideau canal,328,Ottawa drone mavic air - Otawwa drone 4k - Flying over Ottawa in drone,20210616,2160,862452799
NDiJXIXedFQ,Sgang gwaay,1354,Drone laws in the USA | How to LEGALLY fly a drone | Do you need a commercial drone license?,20210228,2160,2008580175
ifcKsuuCxlo,Robben island,213,"Cape Town ,  South Africa  ğŸ‡¿ğŸ‡¦ 4K by drone Travel",20210929,2160,394464380
sUKojbWGX9s,Rock art in the hail region,192,"Boral Quarries, Bacchus Marsh (drone)",20210111,2160,363296940
NeaWsDOGWys,Rock art of alta,222,"Pink Cliffs, Heathcote (drone)",20191102,2160,696707306
MOod3jaf-xI,Rock carvings in tanum,158,Duran Duran - Studio Drift FRANCHISE FREEDOM drone art performance for NASA's moon landing 50th,20200123,2160,211361146
zUqOC8BX6FU,Rock carvings in tanum,2128,Doctor Adley removes Stitches!!  Brave Mom & Kids surprise me with drone! family pirate island visit,20201110,2160,4405387130
kh4C79t46PI,Rock drawings in valcamonica,167,Tre Cime di Lavaredo - Dolomiti di Sesto by drone 4K,20191025,2160,230621739
VqLwX8oJeHM,Rock islands southern lagoon,225,Cyprus 2020 | travel video | drone video [4K],20210203,2160,437798990
tEbdPacPtow,Rock paintings of the sierra de san francisco,131,Positano from the drone ğŸ‡®ğŸ‡¹ Italy | cinematic | 4K,20210910,2160,236987693
Hxj9o3djqCc,Rohtas fort,415,ROHTAS FORT JHELUM PUNJAB PAKISTAN ğŸ‡µğŸ‡° | .Ù‚Ù„Ø¹Û Ø±ÙˆÛØªØ§Ø³ Ø¬ÛÙ„Ù… Ariel view drone 4K,20200425,2160,1316929380
M_cOLdjwV5A,Roman monuments cathedral of st peter and church of our lady in trier,214,Ğ¥Ğ°Ğ¹Ğ»ÑŒĞ±Ñ€Ğ¾Ğ½Ğ½ Ğ³Ğ¾Ñ€Ğ¾Ğ´ Ğ² Ğ“ĞµÑ€Ğ¼Ğ°Ğ½Ğ¸Ğ¸Ğ¸ ÑÑŠĞµĞ¼ĞºĞ¸ Ğ´Ñ€Ğ¾Ğ½Ğ¾Ğ¼ 4Ğš \ Heilbronn Germany city aerial drone 4K by Smakadron,20171103,2160,654531959
JbmhTIKo5Tg,Roman walls of lugo,455,"Grazos a vista de drone (Guntin, Lugo)",20191122,2160,1545013434
rpPT0kxMbgo,Skogskyrkogrden,232,PaÌŠ dronetur over Vadehavet,20160115,2160,506836334
fwNztgh2Igo,Royal exhibition building and carlton gardens,61,[Australia By drone] Lake Wabby - Fraser Island - Queensland,20181113,2160,126268373
zNmhTd6Zhxw,Ruins of len viejo,481,Fly your drone AFTER it snows (cold weather tips),20210202,2160,1439573143
Y9ZjhOFBODI,Sacred city of kandy,23,"Kandy, Sri Lanka - Aerial views from drone 4K",20210312,2160,51036688
FEPCwX9_mn4,Sacred sites and pilgrimage routes in the kii mountain range,1967,ã€4kã€‘è‡ªç„¶é¢¨æ™¯ã€€ãƒ‰ãƒ­ãƒ¼ãƒ³ droneã€ç©¶æ¥µã®ç™’ã—æ˜ åƒã€relaxation healingã€å¾©æ´»ã¨å†ç”Ÿã€The resurrection,20200612,2160,3457706407
km-8hb7AGnY,Sacri monti of piedmont and lombardy,151,Orta San Giulio 4K. Isola San Giulio by drone. Italia 2020,20200112,2160,258293209
hX5XrTKv4CU,Saltaire,149,Saltaire & Roberts Park by drone. DJI Mavic Air 2 4K,20200719,2160,328108146
k7vHM2v_YYc,Samarra archaeological city,145,Flying Adventures - Î£Î¿ÏÎ½Î¹Î¿ Î¼Îµ drone - ÎÎ±ÏŒÏ‚ Ï„Î¿Ï… Î Î¿ÏƒÎµÎ¹Î´ÏÎ½Î± -  Î›Î¯Î¼Î½Î· Î’Î¿Ï…Î»Î¹Î±Î³Î¼Î­Î½Î·Ï‚.,20191016,2160,292179556
TSdUA7EzRR0,San agustn archaeological park,141,"Visite guidÃ©e par drone du site archÃ©ologique de la Ferme de Cadet, partie 1",20210716,2160,352765052
84UHOEBNIVw,San antonio missions,594,"Every hole at Mission del Lago Golf Course - San Antonio, Texas ğŸ‡ºğŸ‡¸ | 4K drone + binaural audio ğŸ§",20200927,2160,1097885880
9bQ1wUbnyTk,San antonio missions,110,"Mission del Lago Golf Course feature video - San Antonio, Texas ğŸ‡ºğŸ‡¸ | 4K drone",20210617,2160,197378917
tgztbE4D3zs,San antonio missions,106,"The San Antonio River Walk - San Antonio, Texas ğŸ‡ºğŸ‡¸ | 4K drone footage",20201115,2160,196614097
gd6NYbitV2I,San antonio missions,133,"Riverside Golf Course feature video - San Antonio, Texas ğŸ‡ºğŸ‡¸ | 4K drone",20201220,2160,234067647
ttIle8ZJ4Rw,San cristbal de la laguna,590,"Canary islands, Spain 8K (Ultra HD) | Canaries drone view!",20210928,2160,1724434532
LJKk6DX_iGo,San cristbal de la laguna,120,"Exploring Laguna Guaniquilla, Cabo Rojo Puerto Rico (cinematography drone 4K)",20200720,2160,283712490
hLQcmopIJXA,San marino historic centre and mount titano,117,San Marino Republic flight drone 4K in a foggy weather,20210102,2160,226598594
k7-kIoankqc,San marino historic centre and mount titano,153,San Marino - Le 3 Torri - 4K aerial drone footage,20210611,2160,281671751
DABedoaASq0,Sanctuary of asklepios at epidaurus,170,Î Î»Î¬Î½Î± Î¼Îµ drone Ï„Î·Ï‚ Î™ÎµÏÎ¬Ï‚ ÎœÎ¿Î½Î®Ï‚ Î™Î²Î®ÏÏ‰Î½ Î‘Î³Î¯Î¿Ï… ÎŒÏÎ¿Ï…Ï‚ (20-03-2020),20200330,2160,371007846
2eThralJEtA,Sanctuary of bom jesus do monte in braga,184,Bom Jesus do monte drone 4k #mavicpro,20181203,2160,404372180
-VDRMW7_dZ8,Sangay national park,298,breathtaking drone footage of the Secret Garden Cotopaxi,20181117,2160,577909763
BCBbsSqOmL0,Selous game reserve,229,South Africa - timelapse and drone,20180320,2160,427729241
z4XiVXi-pjc,Selous game reserve,129,How different animals react to a drone (4k),20190417,2160,306105810
wfNCBapBx6o,Semmering railway,178,"Semmering , Austria 2020. 4K Cinematic drone footage. By roki",20200609,2160,338781915
t4cQZ-6b8mk,Semmering railway,146,Semmering (Austria) drone footage 4k,20210117,2160,297670233
O4P9Mu7v6Xk,Semmering railway,429,Aerial 4K UHD - Treatment plant and Go Trains viewed from drone,20151202,2160,992861423
fnCov_mxQ-0,Serra da capivara national park,146,Voo com drone na Chapada das Mesas | MaranhÃ£o,20210318,2160,293135115
4Vl_oWxfNG0,Sian kaan,244,LUXURY BAHIA PRINCIPE SIAN KAAN. RIVIERA MAYA.  #ĞœĞµĞºÑĞ¸ĞºĞ° ğŸ‡²ğŸ‡½ #drone_video #MAVIC 2 pro,20190913,2160,475717289
k8Dkfzh3xLM,Sian kaan,155,Sian KaÂ´an by drone | Landscape Films,20161215,2160,348529538
ZU3D7-gOGTY,Sian kaan,653,Ep4 - Flying the drone at Laguna Kaan Luum in TULUM,20210428,2160,1017024036
Yx0duP4eEIw,Sian kaan,695,Boca Paila reserva de Sian Ka'an Tulum volando drone dji mini,20210627,2160,1514438805
spQK8KWFDxM,Site of palmyra,60,DJI Mavic Air 2 drone flyover of Palmyra Cove Nature Park,20200517,2160,114548938
h2fLO2zgCqg,Skogskyrkogrden,150,stockholm by drone,20180409,2160,308006117
99XN8AOcBZg,Skogskyrkogrden,220,Telefonplan drone flight in 4K with DJI Mavic Pro over Stockholm,20170522,2160,473616177
iuTlPIMQ7tg,Socotra archipelago,465,Socotra TOP places from a drone 4K,20210403,2160,762496438
2kjCdqm5xcY,St kilda,321,Hubsan Zino Mini Pro drone video test #2 at St Kilda Pier 4K,20210922,2160,652458257
smydwvPnJRA,Stari grad plain,76,[4K] Fimi X8 SE drone CRASH.FLIP.RECOVERY! (SLOW MO),20190806,2160,167565074
zIeU4f3fuVo,Statue of liberty,156,Statue of Liberty 4k drone,20200401,2160,260002330
s3N8JI_4B50,Stevns klint,325,Chasing fish with 4k underwaterdrone -  Stevns,20210618,2160,580907511
QTBuyxSmWOQ,Stoclet house,329,How Ring's flying drone camera could win us over,20210531,2160,507843078
pbQITXishpg,Stoclet house,631,Preorders for the Ring drone cam! Everything Ring from Amazon's event,20210928,2160,564444311
QByF1qAgido,Stone town of zanzibar,247,"Forodhani Garden, Zanzibar Tanzania. | Dji mavic air drone",20190708,2160,456498168
LESG0ILoVFs,Stone town of zanzibar,57,Zanzibar from the drone: 1-minute overview,20210325,2160,121225344
ZlZk4xlp5Oc,Stone town of zanzibar,288,Zanzibar by drone in 4K,20171202,2160,633026382
qEzkB89RJrA,Stonehenge avebury and associated sites,263,"The Magical Avebury Stones, UK by drone in 4K",20171222,2160,573189330
RBYz59gLgqw,Stonehenge avebury and associated sites,47,Avebury by drone,20190306,2160,79878465
MZu6x8zZiNk,Struve geodetic arc,200,Vancouver Canada drone - Mavic Mini Drone 52nd Edition,20210318,2160,364462412
lacBcsbr1L4,Studenica monastery,208,Ğ¡Ñ€Ğ¿ÑĞºĞ¸ Ğ¼Ğ°Ğ½Ğ°ÑÑ‚Ğ¸Ñ€Ğ¸ / Serbian monasteries - (drone footage) 2021 [4K],20210530,2160,428964388
5hqlLuUq2No,Studenica monastery,1099,Balkans in 4K - beautiful places - best drone footage,20200830,2160,2471497877
MSgfpHHHH4c,Su nuraxi di barumini,567,Nuraghe e Grotta Serbissi Osini 4k drone,20201211,2160,1197834760
I76TZp6lgzQ,Su nuraxi di barumini,543,Nuraghe Voes Nule 4k drone,20200828,2160,1363766299
DlzVLaNwGG0,Summer palace,219,Summer in Pripyat: drone film in 4K,20210625,2160,461749507
dFzyKbs_tSE,Summer palace,661,Sunny Beach Bulgaria 2020 ğŸ‡§ğŸ‡¬ summer | Town & Beach (by drone 4k),20200829,2160,1479124179
ZZo98SlhYhQ,Summer palace,208,"A summer day in Hvittingfoss, Norway - drone flight, DJI Mavic 2 Pro",20210709,2160,361909837
oa8KpCq8BgU,Summer palace,211,[4K] Summer drone in Sokcho !,20200627,2160,407188767
bKC9pHwV0hI,Surtsey,329,"Hawaii, USA - by drone [4K], drone footage Island of Hawai'i + Music for Stress Relief",20200925,2160,502872269
i7pGsNOg-_c,Susa,105,ÅuÅŸa ÅŸÉ™hÉ™ri dron kadrlarÄ± 4K.  Shusha city  drone footage  4K,20211007,2160,199978504
Nga4Q-UH8Os,Sydney opera house,164,"Sydney, AustraliağŸ‡¦ğŸ‡º - by drone [4K]",20181116,2160,326339059
Yc7r_bbt00M,Sydney opera house,218,"Sydney, Australia ğŸ‡¦ğŸ‡º - by drone [4K] part 2",20200207,2160,377133235
U9v3PvWNMH4,Ta national park,1238,DJI 0466 Lemmenjoki National Park from Njurgulahti aerial drone video long edition,20210813,2160,2773933970
seiacXlc8Gk,Ta national park,69,"Angthong Marine Park, Thailand with Phantom 3 drone 4K video",20160225,2160,157453247
BRmdG2aBcuU,Taj mahal,550,Taj mahal drone footage | Cinematic India 4K Drone Footage | India travel Video 4k 2021,20210505,2160,663192558
TB4MMPjY8i0,Taj mahal,81,World 7th Wonder Taj Mahal awesome Video shoot by drone,20200607,2160,102976731
JQMym-9jahM,Tasmanian wilderness,333,Southern Tasmania by drone [4K],20161215,2160,755657122
17MkLFUMuVE,Tasmanian wilderness,319,"Cinematic drone & Photography in Tasmania, Australia (4K)",20191228,2160,731337828
prpmNI0cc0g,Tasmanian wilderness,181,Tasmania by drone 2020,20200416,2160,319432750
I46hJGSqz1U,Taxila,162,wah cantt | 4k drone shots of wah cantt after rain | clean city,20210417,2160,235835691
wyZQXwRU6So,Teide national park,240,Epic Tenerife-Cinematic drone video 4K,20200313,2160,360105065
__N1PWHZxxo,Teide national park,152,Los Gigantes & Teide  4K drone scenery Tenerife,20200126,2160,336875639
8mh7Bbe-feM,Temple and cemetery of confucius and the kong family mansion in qufu,452,Quotes of CONFUCIUS  with a view from the drone and voice acting and relax music (part 5),20200714,2160,638276260
9yYfiZw7Cx0,Temple of heaven,528,"Koh Tao, Koh Samui, Chiang Mai & Phetchabun July 2018 by drone in 4K UHD",20180904,2160,1181215650
rWr9crZjvms,Temple of heaven,218,Flying over Beijing in drone - Beijing drone - Beijing 4K drone,20210609,2160,416921181
g8_12MUjvz8,The causses and the cvennes,545,Causse Sauveterre by drone,20160901,2160,1288785037
NefcwAX5zkk,The causses and the cvennes,290,GORGES DU TARN / LozÃ¨re - [4K drone footage],20170605,2160,655441169
XU783LlkWCU,The causses and the cvennes,209,CeÌvennes drone 4K,20160603,2160,679138619
l_zoYg6HZo0,The dolomites,275,Dolomites 2021 - 4K drone video,20210821,2160,465491985
8murP03O43M,The dolomites,271,Dolomites â€¢ Flight over paradise â€¢ 4K drone video,20210705,2160,829140954
ogDeqZtj14c,The dolomites,185,Dolomites Italy over the clouds by drone in 4k â€“ South Tyrol Dolomiti,20191109,2160,298744687
HqgZnlqRrk0,The dolomites,202,Epic DOLOMITES - 4K drone and timelapse (DJI Mavic Air),20180529,2160,417300750
ziupVR-rN90,The english lake district,198,Honister Pass by drone in The English Lake District,20210717,2160,354383609
ZOL1jbaA9mA,The english lake district,231,"THE LAKE DISTRICT, ENGLAND - 4K drone footages and timelapse",20190226,2160,430282521
QOFexSJvwlM,The english lake district,240,Pillar - English Lake District. 4K drone footage 2021,20210726,2160,520344190
YBQVANCCtCg,The great wall,188,"The Great Wall of China, by drone in 4K",20161214,2160,411628229
wAWnQytnbTc,The loire valley between sully sur loire and chalonnes,120,"Chateaux de la Loire, en drone : UssÃ© 4K",20180705,2160,261750116
RaNNQdRFZfo,The par force hunting landscape in north zealand,225,Gale Force Winds Smashing the lighthouse and taking out the shoreline extreme weather drone footage,20200111,2160,491782626
M80g1WeEk3A,The porticoes of bologna,120,Marano Bologna summer 2018 drone MavicPro,20190223,2160,279701803
alRloYZ_KVI,The prosecco hills of conegliano and valdobbiadene le colline del prosecco di conegliano e valdobbiadene,578,Conegliano hills with drone Zino 1,20190908,2160,1349128807
mfGStkxOt-4,The trulli of alberobello,283,"Alberobello - home of the trulli, filmed with a drone",20190702,2160,684798610
KChuVsyERQc,The trulli of alberobello,88,Trulli of Alberobello from drone,20180602,2160,192527771
wwrzT6ykNTw,The trulli of alberobello,327,"Flying FPV drone in Italy, Puglia, Alberobello, Terra dei Trulli (Unesco World Heritage Site) 4K",20211002,2160,566414819
QioLl5MYYeY,The trulli of alberobello,163,Alberobello 2020. Italy by drone,20190930,2160,291657263
excF6xYaesM,Wadden sea,150,Oland - Wadden Sea drone shots Phantom 4,20160924,2160,329930023
JnX7i5oCk94,Thracian tomb of sveshtari,205,Bulgaria aerial video drone UAV and Helicopter flight Ğ’ÑŠĞ·Ğ´ÑƒÑˆĞ½Ğ¸ Ğ”ĞµĞ¼Ğ¾Ğ½ÑÑ‚Ñ€Ğ°Ñ†Ğ¸Ğ¸  6 Ñ‚Ğ¸ Ğ¼Ğ°Ğ¹ Ğ¿Ñ€Ğ°Ğ·Ğ½Ğ¸Ğº Ğ‘Ğ,20210507,2160,309531725
Sz6DHx51AZQ,Three parallel rivers of yunnan protected areas,63,Amsterdam 2018! Traveling with the drone!,20190108,2160,129093519
aKjnyK1VZeU,Three parallel rivers of yunnan protected areas,41,Road 4K drone Shot | Drone Shot,20210606,2160,178920360
2F2johRVses,Tipasa,37,Ghasrou Tilatou vue du ciel drone (DJI Mavic air) [4K] AlgÃ©rie,20190424,2160,73237889
qvc3vBlk2tI,Tipasa,30,"CITY PROD - Production video - Prestation drone - Bastia, corsica - YouTube",20170325,2160,68632383
fefY8Mx63bc,Tongariro national park,12,"[FREE VIDEO] Tongariro National Park, drone video 4K/HD, New Zealand",20190114,2160,21768924
ps8MLth00RM,Tower of hercules,339,Why itâ€™s (mostly) illegal to drone in NYC,20190205,2160,555675444
XT-xzNNm668,Tower of hercules,75,4k birds eye - basejumps viewed from a drone,20170318,2160,168874666
gs-skMbz9vo,Tower of london,154,"London, England ğŸ‡¬ğŸ‡§ - by drone [4K]",20190802,2160,287269197
BkohMsBJWN8,Tower of london,193,London central drone footage 4K,20211018,2160,330397988
H-5LOjGNegs,Tower of london,22,[4k]London Towerbridge drone,20190824,2160,51696198
kCBOVgVZntY,Trans iranian railway,93,Speed - the Red Bull Trans Siberian Extreme by drone,20171014,2160,181675893
L7EglrcBlEU,Tusi sites,694,Every photographer needs a Mavic Air 2 drone,20200528,2160,1879256689
NbT3e89TR6w,Tyre,100,Falken 24H NBR 2020 BTS // theblackdrone GmbH,20210505,2160,190333817
bBZOMkfR88o,Upper svaneti,845,Georgia Svanetia Mestia 4k drone video,20210820,2160,1605190676
i7J8aWjXiy0,Upper svaneti,200,svanetie georgie georgia drone 4k mavic pro Svaneti Suanie áƒ¡áƒ•áƒáƒœáƒ”áƒ—áƒ˜),20190514,2160,427621697
iBghbDb43n4,Upper svaneti,390,Georgia 4k by drone (Dji Mavic Pro),20181021,2160,841460162
isTDpTeOfmw,Western caucasus,135,Georgia exhibition by 4K drone,20161007,2160,265476990
SEkxUySZ_Ws,Upper svaneti,291,GEORGIA from above 4K (UHD 21:9) drone footage CINEMATIC,20190816,2160,575030461
sGSGDspt9EY,Val dorcia,236,(4K - UHD)  AWESOME Val d'Orcia | Tuscany - Italy (drone),20170130,2160,480761518
_nOvGmY_XI8,Val dorcia,206,"Italy - Tuscany trip (Val dâ€™Orcia), Cinque Terre drone and diving the Portofino Marine National Park",20210110,2160,416298690
bFW9XOX82zg,Val dorcia,301,Val d'Orcia - camper in 4K - drone -,20180612,2160,655194421
99zAoud5rmc,Valle de mai nature reserve,139,Flying my drone over Romania and Bulgaria,20190831,2160,297401355
xqoLt5qBLGQ,Valle de mai nature reserve,302,Seychelles drone mavic air - drone Seychelles - Flying over Seychelles in drone,20210702,2160,831038114
72Ttm4c045s,Van nellefabriek,175,"Rotterdam by drone, Showreel, Music by Malcolm Mclaren ""Madame Butterfly""",20160717,2160,518418721
HQRkeUE60j0,Van nelle factory,195,Plaid Expectations - What we know from TODAY'S drone footage,20210610,2160,291931075
v1s6su1V9II,Van nelle factory,549,Eachine Trashcan - 2S Microdrone Review,20190325,2160,696886703
lT9xGykVshA,Van nellefabriek,57,drone view of Amsterdam & Rotterdam,20180110,2160,123024619
rxCJ5bgUjGI,Vatican city,152,"Rome + Vatican City, Italy | A quick tour with aerial view (4K drone footage)",20210722,2160,282601345
58EbYu6M808,Vatican city,311,"{NEW} Rome, Italy ğŸ‡®ğŸ‡¹ - by drone [4K] | Stunning Vatican city Architecture - Tour in drone di Roma",20211008,2160,699598147
3VXMzEFcPYU,Vatnajkull national park  dynamic nature of fire and ice,291,Passo dello Stelvio | The Stelvio Pass by drone | 4K UHD Stilfser Joch,20180609,2160,310322234
oHaSxIedw3k,Vatnajkull national park  dynamic nature of fire and ice,1578,A journey through Iceland - drone 4K short film,20190828,2160,3449920090
QScjJSo13Kw,Venice and its lagoon,219,Venice from the drone ğŸ‡®ğŸ‡¹ Italy - Bella Italia | 4K,20210917,2160,436136279
0m-qpIDz5cI,Venice and its lagoon,259,"Venice, Italy (aerial view by drone)",20171010,2160,569087871
DpbBJ5p4qng,Venice and its lagoon,378,"Stunning Venice Beach drone footage, surfing, cycling & sunset with best music",20210621,2160,517950959
RCBK3tx0Ixc,Verla groundwood and board mill,47,Dji Mavic 2 Pro drone.Test flight over Nokia Finland,20201001,2160,116062717
-EqsTjaW3KE,Viales valley,415,Beautiful Cuba | Amazing 4K drone footage,20211004,2160,687304902
6LSpemb57oo,Villa deste tivoli,287,(4K | UHD) Aerial  Italy: TIVOLI & Villa Adriana from above (Hadrian's Villa | drone),20170313,2160,614420547
1Pb2nO0AzY4,Villa adriana tivoli,107,Xioami mi drone 4K - Villa Ada,20190618,2160,230574721
QC0IhyS0TbA,Villa deste tivoli,209,Lake Como travel guide by drone | Villa d'Este | Comacina Island | 5K,20180722,2560,260122395
4FX0n1MdyBo,Villa romana del casale,140,Monte Erice - drone 4K,20210415,2160,427969133
CaINjxH4Yig,Villages with fortified churches in transylvania,689,#ROMANIA4K  ROMANIA 4K. Romania cinematic 4k drone video.,20210405,2160,927518494
pS3_ULEgenc,Vilnius historic centre,93,Vilnius city centre drone footage,20210524,2160,141364059
ylXOwYCMpW0,Vilnius historic centre,149,"Vilnius iÅ¡ aukÅ¡tai | NuostabÅ«s drono kadrai | Amazing drone shots in Vilnius,  Lithuania (4K 60FPS)",20210502,2160,374134967
_X3abLRhkEM,Vineyard landscape of piedmont langhe roero and monferrato,192,Langhe e Roero ~ Piemonte Italy ~ UNESCO heritage ~ 4K aerial drone,20181206,2160,424064545
0YDFfn3cRZE,Vineyard landscape of piedmont langhe roero and monferrato,148,~ Limitless ~ Piemonte inception ~ 4k Aerial drone,20210128,2160,320749574
VQ6Og73CT3o,Vineyard landscape of piedmont langhe roero and monferrato,41,drone nelle vigne delle langhe e del roero,20170531,2160,97360623
SL1dcYNBIm8,Vineyard landscape of piedmont langhe roero and monferrato,175,Castelli nelle Langhe ~ Piemonte Italy ~ 4K aerial drone Unesco Heritage,20190218,2160,276326475
MKpCz0hTvXs,Vineyard landscape of piedmont langhe roero and monferrato,68,Demo reel 2018 ~ Dragonfly Cuneo ~ Piemonte Italy ~ 4K Aerial drone,20190109,2160,173583865
vaJULU5Ya0Y,Vineyard landscape of piedmont langhe roero and monferrato,335,Nizza Monferrato visto dal drone anche di notte.,20210709,2160,669934542
Gqs_kEzTN04,Virgin komi forests,123,Flying over Finland Forest and lakes Dji Mavic 2 Pro drone,20201028,2160,248343762
OGlC6jRAOOc,Virunga national park,64,Volcan Pacaya Guatemala con drone,20170327,2160,138136009
41tLAUkTuJw,Virunga national park,101,Rencontre avec la faune de Cerdagne en drone - 4K,20170505,2160,223121804
D2ayz0fk9hQ,Vizcaya bridge,197,MIAMI by Air I Beautiful 4k drone...,20200524,2160,416405049
7530wcUxdMQ,Vizcaya bridge,81,Dragonstone real location | Game of Thrones | 4K Gaztelugatxe by drone DJI Mavic Pro from the air,20170925,2160,173985169
BEBSukUbzoM,Vlkolnec,126,Vlkolinec UNESCO village - 4k drone video,20180920,2160,277408396
ETp-jv20fRQ,Volcanoes of kamchatka,1076,"Kamchatka, Russia ğŸ‡·ğŸ‡º - by drone [4K]",20210430,2160,2277103900
IisrYIHTYWs,Wachau cultural landscape,224,"Wachau Valley, Austria 2020 (Herbst) | Cinematic aerial drone video , by roki |4K/24 fps",20201212,2160,361525969
S4DipNcIWMo,Wadi al hitan whale valley,179,"360 video, 2018 FIFA World Cup Russia. All Stadiums from drone",20180606,3840,354062165
LzsKmnWum7Q,Wartburg castle,171,"Neuschwanstein Castle, Germany ğŸ‡©ğŸ‡ª - by drone [4K]",20210312,2160,271265599
sswTaiNzKlo,Water management system of augsburg,95,Counting traffic from a drone,20180305,2160,177380467
uxmzk0cmanA,Water management system of augsburg,238,"Ammersee lake in Bavaria, Germany from drone - Travel Germany [4K]",20200514,2160,356236200
hJcc3yehwSA,West lake cultural landscape of hangzhou,1409,Miami 4K | Summer vibes | Ultra HD Bird's Eye View | flying over Florida USA with drone,20210629,2160,2270753896
Eo0PI2KSnCc,Western caucasus,283,Caucasus ğŸ‡¦ğŸ‡²ğŸ‡¦ğŸ‡¿ğŸ‡¬ğŸ‡ªğŸ‡·ğŸ‡º - by drone [4K],20210903,2160,514074134
7yPi9E6L4MQ,Western ghats,134,Western Ghats 4K / AEROFLICKS / CHIKMAGALURU / #KARNATAKA /#drone #footage #aerialview.,20200706,2160,213551986
xzq5pe0PHNo,Western ghats,219,Journey to Western Ghats | Tamhini | Kundalika Valley| 4k drone video,20200929,2160,329040257
bB_CXl733u0,Westminster palace westminster abbey and saint margarets church,47,"Piran, Slovenia from a drone, Vol II",20170826,2160,109704282
BmjKVD_DBZQ,Works of antoni gaud,355,Travel To Spain ğŸ‡ªğŸ‡¸ - by drone [4K] 2021#Barcelona #Spain #Catalonia #Mallorca #GoldmovieOfficial,20210916,2160,905624536
Py9AdQl-XdM,Works of antoni gaud,497,Barcelona by drone | Incredible aerial film in 4K,20210130,2160,783211112
fhCwMKkvhfI,Writing on stone  snaipi,919,Deerc D50 drone 2K HD - review and unboxing,20210420,2160,2192915652
k1XntCvmAmg,Writing on stone  snaipi,239,ğŸ§ğŸš Chill Music For Aerial for drone footage! no-claim Mercer Island Instrumental - Christopher Young,20200904,2160,521718486
SijeZTOl7s4,Xinjiang tianshan,229,China's amazing INNER MONGOLIA grasslands by drone. NEW in 4K resolution!,20200910,2160,364998557
35_7gL6W3kM,Yin xu,382,UK Drone Code (EXPLAINED) | 6 MUST KNOWS on how to fly a drone in the UK,20190611,2160,447087485
0Q3uf1YeTek,Yosemite national park,169,"Yosemite National Park - California, USA ğŸ‡ºğŸ‡¸ - by drone [4K]",20200508,2160,209016569
IWi_kfryEEU,Yosemite national park,120,"Tour de Teemu: Yosemite national park, USA. October 2019 [4K drone video]",20191020,2160,278322936
nkRdPYuU0u0,Zollverein coal mine industrial complex,65,Mine. Mavic Pro sample drone footage 4K,20181214,2160,179716821
